Project,cas_number,Link,nGenes,Chemical_ID,concentration,concentration_unit,Condition,project_name
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,53,1616.0,97.0,uM,TP53,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,53,1614.0,97.0,uM,TP53,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,448,1616.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,448,1614.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,39,1616.0,32.0,uM,WT,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,39,1614.0,32.0,uM,WT,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,47,1616.0,97.0,uM,WT,Human MCF10A cell lines
MCF10A,191-30-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=191-30-0&stat=gene_expression,47,1614.0,97.0,uM,WT,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,135,1105.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,23,1105.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,14,1105.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,122,1105.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,20,1105.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,1912-24-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1912-24-9&stat=gene_expression,28,1105.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,44,1965.0,102.0,uM,TP53,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,42,1965.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,74,1965.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,502,1965.0,102.0,uM,WT,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,76,1965.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,193-39-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=193-39-5&stat=gene_expression,706,1965.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,18,1808.0,101.0,uM,TP53,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,26,1808.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,37,1808.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,44,1808.0,101.0,uM,WT,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,788,1808.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,1934-21-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1934-21-0&stat=gene_expression,32,1808.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,100,2989.0,101.0,uM,TP53,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,35,2989.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,32,2989.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,102,2989.0,101.0,uM,WT,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,14,2989.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,1948-33-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=1948-33-0&stat=gene_expression,115,2989.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,257,471.0,101.0,uM,TP53,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,70,471.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,27,471.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,343,471.0,101.0,uM,WT,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,54,471.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,20325-40-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=20325-40-0&stat=gene_expression,39,471.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,34,1175.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,234,1175.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,24,1175.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,28,1175.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,44,1175.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,205-99-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=205-99-2&stat=gene_expression,11,1175.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,526,2506.0,100.0,uM,TP53,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,13,2506.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,135,2506.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,571,2506.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,23,2506.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,2058-46-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2058-46-0&stat=gene_expression,187,2506.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,51,1182.0,101.0,uM,TP53,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,1087,1182.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,116,1182.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,206,1182.0,101.0,uM,WT,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,1136,1182.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,207-08-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=207-08-9&stat=gene_expression,620,1182.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,44,1853.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,187,1853.0,32.0,uM,TP53,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,80,1853.0,97.0,uM,TP53,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,133,1853.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,28,1853.0,32.0,uM,WT,Human MCF10A cell lines
MCF10A,2164-17-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=2164-17-2&stat=gene_expression,36,1853.0,97.0,uM,WT,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,822,1532.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,93,1532.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,427,1532.0,98.0,uM,TP53,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,18,1532.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,99,1532.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,21725-46-2,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=21725-46-2&stat=gene_expression,105,1532.0,98.0,uM,WT,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,12,1371.0,10.0,uM,TP53,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,92,1371.0,31.0,uM,TP53,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,20,1371.0,93.0,uM,TP53,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,101,1371.0,10.0,uM,WT,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,45,1371.0,31.0,uM,WT,Human MCF10A cell lines
MCF10A,218-01-9,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=218-01-9&stat=gene_expression,42,1371.0,93.0,uM,WT,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,673,1391.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,1717,1391.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,1467,1391.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,615,1391.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,1837,1391.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,23593-75-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=23593-75-1&stat=gene_expression,1649,1391.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,50,1183.0,103.0,uM,TP53,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,62,1183.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,57,1183.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,264,1183.0,103.0,uM,WT,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,20,1183.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,271-89-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=271-89-6&stat=gene_expression,27,1183.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,302-79-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=302-79-4&stat=gene_expression,167,2778.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,302-79-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=302-79-4&stat=gene_expression,239,2778.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,302-79-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=302-79-4&stat=gene_expression,1102,2778.0,100.0,uM,WT,Human MCF10A cell lines
MCF10A,302-79-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=302-79-4&stat=gene_expression,254,2778.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,302-79-4,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=302-79-4&stat=gene_expression,201,2778.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,72,10140.0,102.0,uM,TP53,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,15,10140.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,12,10140.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,51,10140.0,102.0,uM,WT,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,28,10140.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,32598-10-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=32598-10-0&stat=gene_expression,39,10140.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,15,281.0,102.0,uM,TP53,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,15,281.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,42,281.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,14,281.0,102.0,uM,WT,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,43,281.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,3296-90-0,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3296-90-0&stat=gene_expression,46,281.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,180,2596.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,40,2596.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,67,2596.0,99.0,uM,TP53,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,100,2596.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,178,2596.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,335-67-1,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=335-67-1&stat=gene_expression,43,2596.0,99.0,uM,WT,Human MCF10A cell lines
MCF10A,3380-34-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3380-34-5&stat=gene_expression,32,3112.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,3380-34-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3380-34-5&stat=gene_expression,1881,3112.0,34.0,uM,TP53,Human MCF10A cell lines
MCF10A,3380-34-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3380-34-5&stat=gene_expression,35,3112.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,3380-34-5,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3380-34-5&stat=gene_expression,1901,3112.0,34.0,uM,WT,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,338,3862.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,726,3862.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,33,3862.0,98.0,uM,TP53,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,1332,3862.0,11.0,uM,WT,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,496,3862.0,33.0,uM,WT,Human MCF10A cell lines
MCF10A,3697-24-3,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=3697-24-3&stat=gene_expression,629,3862.0,98.0,uM,WT,Human MCF10A cell lines
MCF10A,38379-99-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=38379-99-6&stat=gene_expression,10,4013.0,11.0,uM,TP53,Human MCF10A cell lines
MCF10A,38379-99-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=38379-99-6&stat=gene_expression,19,4013.0,33.0,uM,TP53,Human MCF10A cell lines
MCF10A,38379-99-6,https://montilab.bu.edu/Xposome/?page=MCF10A&tab=chemical_explorer&chemical_id=38379-99-6&stat=gene_expression,14,4013.0,98.0,uM,TP53,Human MCF10A cell lines
