sample_number,sample_name,project_name,project_link,date_sample_start,date_sample_finish,sample_matrix,technology,parent_sample_number,child_sample_number,zf_sample_number,cas_number,location_lat,location_lon,location_name,location_alt_desc,instrument_value,instrument_value_qualifier,instrument_value_unit,instrument_moles,instrument_moles_qualifier,instrument_moles_unit,environmental_value,environmental_value_qualifier,environmental_value_unit,environmental_moles,environmental_moles_qualifier,environmental_moles_unit
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.71222,U,pg/uL,2.421548,U,pmol/uL,0.149,U,ng/g wristband,0.5066,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,1.632848,U,pg/uL,5.365072,U,pmol/uL,0.3416,U,ng/g wristband,1.1224,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.288234,U,pg/uL,0.992806,U,pmol/uL,0.0603,U,ng/g wristband,0.2077,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,2.003298,U,pg/uL,6.556248,U,pmol/uL,0.4191,U,ng/g wristband,1.3716,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,24.666712,,pg/uL,133.905008,,pmol/uL,5.1604,,ng/g wristband,28.0136,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,97.3925,,pg/uL,480.56925,,pmol/uL,20.375,,ng/g wristband,100.5375,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,30.31476,,pg/uL,182.45738,,pmol/uL,6.342,,ng/g wristband,38.171,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,0.14101,U,pg/uL,0.507636,U,pmol/uL,0.0295,U,ng/g wristband,0.1062,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,13.89546,B,pg/uL,108.287076,B,pmol/uL,2.907,B,ng/g wristband,22.6542,B,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,1.388112,U,pg/uL,4.542912,U,pmol/uL,0.2904,U,ng/g wristband,0.9504,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,2.05062,U,pg/uL,6.71112,U,pmol/uL,0.429,U,ng/g wristband,1.404,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-06-4,,,,,0.836022,U,pg/uL,2.736072,U,pmol/uL,0.1749,U,ng/g wristband,0.5724,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-09-9,,,,,3.044382,U,pg/uL,9.963432,U,pmol/uL,0.6369,U,ng/g wristband,2.0844,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-83-4 & 238-04-0,,,,,2.44497,U,pg/uL,8.00172,U,pmol/uL,0.5115,U,ng/g wristband,1.674,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-18-1,,,,,2.334552,U,pg/uL,7.640352,U,pmol/uL,0.4884,U,ng/g wristband,1.5984,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,77392-71-3 & 198-55-0,,,,,0.89864,U,pg/uL,3.504696,U,pmol/uL,0.188,U,ng/g wristband,0.7332,U,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,85-01-8,,,,,280.0124,,pg/uL,1571.39632,,pmol/uL,58.58,,ng/g wristband,328.744,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,129-00-0,,,,,72.11108,,pg/uL,356.74096,,pmol/uL,15.086,,ng/g wristband,74.632,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,483-65-8,,,,,9.361152,,pg/uL,40.004298,,pmol/uL,1.9584,,ng/g wristband,8.3691,,pmol/g wristband
M2310039,Mock Wristband 39,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 17:45:00,2023-04-30 17:45:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,217-59-4,,,,,3.37946,,pg/uL,14.917902,,pmol/uL,0.707,,ng/g wristband,3.1209,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,573-98-8,,,,,0.851796,U,pg/uL,5.489352,U,pmol/uL,0.1782,U,ng/g wristband,1.1484,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-58-4,,,,,1.824048,U,pg/uL,11.704308,U,pmol/uL,0.3816,U,ng/g wristband,2.4486,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-61-9,,,,,0.703616,U,pg/uL,4.497024,U,pmol/uL,0.1472,U,ng/g wristband,0.9408,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,575-43-9 & 575-41-7,,,,,101.35512,,pg/uL,646.894608,,pmol/uL,21.204,,ng/g wristband,135.3336,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,569-41-5,,,,,0.3824,U,pg/uL,2.4617,U,pmol/uL,0.08,U,ng/g wristband,0.515,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,90-12-0,,,,,25.4535,B,pg/uL,179.0349,B,pmol/uL,5.325,B,ng/g wristband,37.455,B,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,38.51724,,pg/uL,200.553982,,pmol/uL,8.058,,ng/g wristband,41.9569,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,4.14904,,pg/uL,19.27296,,pmol/uL,0.868,,ng/g wristband,4.032,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.48756,U,pg/uL,2.60032,U,pmol/uL,0.102,U,ng/g wristband,0.544,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,0.642432,U,pg/uL,3.41292,U,pmol/uL,0.1344,U,ng/g wristband,0.714,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,0.828852,U,pg/uL,5.36316,U,pmol/uL,0.1734,U,ng/g wristband,1.122,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,1.77099,U,pg/uL,11.1852,U,pmol/uL,0.3705,U,ng/g wristband,2.34,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.770058,U,pg/uL,4.021414,U,pmol/uL,0.1611,U,ng/g wristband,0.8413,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,63.35412,B,pg/uL,444.647072,B,pmol/uL,13.254,B,ng/g wristband,93.0224,B,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,83.71692,,pg/uL,435.207528,,pmol/uL,17.514,,ng/g wristband,91.0476,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,5.447288,,pg/uL,26.387512,,pmol/uL,1.1396,,ng/g wristband,5.5204,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,2.75328,U,pg/uL,11.44332,U,pmol/uL,0.576,U,ng/g wristband,2.394,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,1.113262,U,pg/uL,4.649506,U,pmol/uL,0.2329,U,ng/g wristband,0.9727,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.851796,U,pg/uL,3.359862,U,pmol/uL,0.1782,U,ng/g wristband,0.7029,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.978944,U,pg/uL,4.89472,U,pmol/uL,0.2048,U,ng/g wristband,1.024,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,1.235152,U,pg/uL,6.393728,U,pmol/uL,0.2584,U,ng/g wristband,1.3376,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,1.736574,U,pg/uL,11.080996,U,pmol/uL,0.3633,U,ng/g wristband,2.3182,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.87137,U,pg/uL,12.309456,U,pmol/uL,0.3915,U,ng/g wristband,2.5752,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.192156,U,pg/uL,0.736598,U,pmol/uL,0.0402,U,ng/g wristband,0.1541,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,29.943354,,pg/uL,168.10304,,pmol/uL,6.2643,,ng/g wristband,35.168,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,7.075834,,pg/uL,31.121146,,pmol/uL,1.4803,,ng/g wristband,6.5107,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,0.7648,U,pg/uL,3.0592,U,pmol/uL,0.16,U,ng/g wristband,0.64,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,0.789656,U,pg/uL,2.876604,U,pmol/uL,0.1652,U,ng/g wristband,0.6018,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,1.75904,U,pg/uL,8.19053,U,pmol/uL,0.368,U,ng/g wristband,1.7135,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,1.616118,U,pg/uL,6.32394,U,pmol/uL,0.3381,U,ng/g wristband,1.323,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,11.617312,,pg/uL,46.14134,,pmol/uL,2.4304,,ng/g wristband,9.653,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,2.6768,U,pg/uL,12.46385,U,pmol/uL,0.56,U,ng/g wristband,2.6075,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,0.84128,U,pg/uL,2.81303,U,pmol/uL,0.176,U,ng/g wristband,0.5885,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.476088,U,pg/uL,2.142396,U,pmol/uL,0.0996,U,ng/g wristband,0.4482,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,12.333356,,pg/uL,48.95198,,pmol/uL,2.5802,,ng/g wristband,10.241,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-24-2,,,,,11.40747,,pg/uL,41.226066,,pmol/uL,2.3865,,ng/g wristband,8.6247,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-82-3,,,,,10.886928,,pg/uL,43.198772,,pmol/uL,2.2776,,ng/g wristband,9.0374,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-08-9,,,,,11.94522,,pg/uL,47.37458,,pmol/uL,2.499,,ng/g wristband,9.911,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,218-01-9,,,,,14.401662,,pg/uL,63.04342,,pmol/uL,3.0129,,ng/g wristband,13.189,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-07-1,,,,,0.414904,U,pg/uL,1.33362,U,pmol/uL,0.0868,U,ng/g wristband,0.279,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,27208-37-3,,,,,0.56404,U,pg/uL,2.53818,U,pmol/uL,0.118,U,ng/g wristband,0.531,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,5385-75-1,,,,,0.503334,U,pg/uL,1.67778,U,pmol/uL,0.1053,U,ng/g wristband,0.351,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-65-4,,,,,4.089768,U,pg/uL,13.588584,U,pmol/uL,0.8556,U,ng/g wristband,2.8428,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,53-70-3,,,,,1.26192,U,pg/uL,4.479816,U,pmol/uL,0.264,U,ng/g wristband,0.9372,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.6931,U,pg/uL,2.28723,U,pmol/uL,0.145,U,ng/g wristband,0.4785,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,1.9359,U,pg/uL,6.5247,U,pmol/uL,0.405,U,ng/g wristband,1.365,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.757152,U,pg/uL,2.607968,U,pmol/uL,0.1584,U,ng/g wristband,0.5456,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,1.590784,U,pg/uL,5.319184,U,pmol/uL,0.3328,U,ng/g wristband,1.1128,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,42.91245,,pg/uL,233.03217,,pmol/uL,8.9775,,ng/g wristband,48.7515,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,83.30106,,pg/uL,412.79124,,pmol/uL,17.427,,ng/g wristband,86.358,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,131.69856,,pg/uL,792.856688,,pmol/uL,27.552,,ng/g wristband,165.8696,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,26.01993,,pg/uL,94.128238,,pmol/uL,5.4435,,ng/g wristband,19.6921,,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,158.935,B,pg/uL,1241.14612,B,pmol/uL,33.25,B,ng/g wristband,259.654,B,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,3.028608,U,pg/uL,10.126908,U,pmol/uL,0.6336,U,ng/g wristband,2.1186,U,pmol/g wristband
M2310040,Mock Wristband 40,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-23 09:21:00,2023-04-30 09:21:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,1.804928,U,pg/uL,6.035228,U,pmol/uL,0.3776,U,ng/g wristband,1.2626,U,pmol/g wristband
