SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,environment_concentration,environment_concentration_qualifier,environment_concentration_unit,environment_concentration_molar,environment_concentration_molar_unit,parentSampleNumber,childSampleNumber,projectName,date_sample_start,projectLink
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,56-55-3,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,380,NULL,pg/uL,1664.56,pmol/mL,0.227,NULL,ng/L,0.000994358,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,573-98-8,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,575-43-9,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,83,NULL,pg/uL,531.289,pmol/mL,0.159,NULL,ng/L,0.00101777,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,613-06-9,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,613-12-7,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,779-02-2,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,781-43-1,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,832-69-9,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,83-32-9,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,511,NULL,pg/uL,3313.88,pmol/mL,2.05,NULL,ng/L,0.0132944,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,85-01-8,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,423,NULL,pg/uL,2373.35,pmol/mL,0.494,NULL,ng/L,0.00277171,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,86-73-7,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,278,NULL,pg/uL,1672.5,pmol/mL,0.625,NULL,ng/L,0.00376011,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,90-12-0,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,48.5,NULL,pg/uL,341.076,pmol/mL,0.219,NULL,ng/L,0.00154012,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,91-20-3,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,201,NULL,pg/uL,1568.22,pmol/mL,3.4,NULL,ng/L,0.0265272,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-003,2010-07-07 18:30:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-011,91-57-6,NULL,AL-LFT-W-SPK,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,120-12-7,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,160,NULL,pg/uL,897.72,pmol/mL,0.246,NULL,ng/L,0.00138025,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,129-00-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,2580,NULL,pg/uL,12756.5,pmol/mL,2.16,NULL,ng/L,0.0106798,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,132-65-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,1576-67-6,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,1705-85-7,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,191-24-2,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,41.5,NULL,pg/uL,150.182,pmol/mL,0.045,NULL,ng/L,0.000162848,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,191-30-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,14.8,NULL,pg/uL,48.947,pmol/mL,0.033,NULL,ng/L,0.000109139,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,192-97-2,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,93,NULL,pg/uL,368.609,pmol/mL,0.091,NULL,ng/L,0.000360682,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,193-39-5,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,43.1,NULL,pg/uL,155.973,pmol/mL,0.048,NULL,ng/L,0.000173705,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,205-99-2,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,285,NULL,pg/uL,1129.61,pmol/mL,0.227,NULL,ng/L,0.000899723,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,206-44-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,3720,NULL,pg/uL,18393,pmol/mL,3.08,NULL,ng/L,0.0152286,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,207-08-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,103,NULL,pg/uL,408.229,pmol/mL,0.089,NULL,ng/L,0.000352742,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,208-96-8,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,23.5,NULL,pg/uL,154.41,pmol/mL,0.092,NULL,ng/L,0.0006045,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,218-01-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,609,NULL,pg/uL,2667.68,pmol/mL,0.487,NULL,ng/L,0.00213327,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,2381-21-7,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,67.6,NULL,pg/uL,312.562,pmol/mL,0.053,NULL,ng/L,0.000245056,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,2531-84-2,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,483-65-8,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,129,NULL,pg/uL,550.493,pmol/mL,0.122,NULL,ng/L,0.000520621,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,50-32-8,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,100,NULL,pg/uL,396.339,pmol/mL,0.087,NULL,ng/L,0.000344815,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,53-70-3,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,56-55-3,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,348,NULL,pg/uL,1524.39,pmol/mL,0.276,NULL,ng/L,0.001209,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,573-98-8,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,575-43-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,613-06-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,613-12-7,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,779-02-2,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,781-43-1,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,832-69-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,218,NULL,pg/uL,1133.91,pmol/mL,0.191,NULL,ng/L,0.000993468,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,83-32-9,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,140,NULL,pg/uL,907.912,pmol/mL,0.573,NULL,ng/L,0.00371595,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,85-01-8,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,412,NULL,pg/uL,2311.63,pmol/mL,0.549,NULL,ng/L,0.0030803,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,86-73-7,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,184,NULL,pg/uL,1106.98,pmol/mL,0.439,NULL,ng/L,0.0026411,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,90-12-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,91-20-3,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,420,NULL,pg/uL,3276.89,pmol/mL,7.1,NULL,ng/L,0.055395,nmol/L,NULL,A100075,NA,NA,NA
10JUL11-01-005,2010-07-07 14:00:00,PSD-Water,LFT - Spiked,NULL,10JUL11-01-013,91-57-6,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",0,0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100075,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,120-12-7,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,41.3,NULL,pg/uL,231.724,pmol/mL,0.000059,NULL,ng/L,3.31E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,129-00-0,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,1570,NULL,pg/uL,7762.65,pmol/mL,0.00114,NULL,ng/L,5.64E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,132-65-0,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,22.7,NULL,pg/uL,123.197,pmol/mL,0.000036,NULL,ng/L,1.95E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,1576-67-6,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,82.7,NULL,pg/uL,400.907,pmol/mL,0.000056,NULL,ng/L,2.71E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,1705-85-7,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,6.86,NULL,pg/uL,28.3103,pmol/mL,0.000005,NULL,ng/L,2.06E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,191-24-2,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,24.2,NULL,pg/uL,87.5762,pmol/mL,0.000022,NULL,ng/L,7.96E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,191-30-0,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,10.8,NULL,pg/uL,35.7181,pmol/mL,0.00002,NULL,ng/L,6.61E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,192-97-2,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,143,NULL,pg/uL,566.786,pmol/mL,0.000117,NULL,ng/L,4.64E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,193-39-5,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,22.2,NULL,pg/uL,80.3385,pmol/mL,0.000021,NULL,ng/L,7.60E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,205-99-2,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,87.5,NULL,pg/uL,346.809,pmol/mL,0.000059,NULL,ng/L,2.34E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,206-44-0,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,1420,NULL,pg/uL,7020.99,pmol/mL,0.00102,NULL,ng/L,5.04E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,207-08-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,81.9,NULL,pg/uL,324.602,pmol/mL,0.000059,NULL,ng/L,2.34E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,208-96-8,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,18.2,NULL,pg/uL,119.586,pmol/mL,0.00007,NULL,ng/L,4.60E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,218-01-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,304,NULL,pg/uL,1331.65,pmol/mL,0.000204,NULL,ng/L,8.94E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,2381-21-7,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,59,NULL,pg/uL,272.798,pmol/mL,0.00004,NULL,ng/L,1.85E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,2531-84-2,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,118,NULL,pg/uL,613.766,pmol/mL,0.000104,NULL,ng/L,5.41E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,483-65-8,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,1340,NULL,pg/uL,5718.3,pmol/mL,0.00105,NULL,ng/L,4.48E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,50-32-8,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,10.7,NULL,pg/uL,42.4083,pmol/mL,0.000008,NULL,ng/L,3.17E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,53-70-3,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,8.25,NULL,pg/uL,29.6395,pmol/mL,0.000008,NULL,ng/L,2.87E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,56-55-3,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,319,NULL,pg/uL,1397.36,pmol/mL,0.000214,NULL,ng/L,9.37E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,573-98-8,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,BDL,NULL,pg/uL,BDL,pmol/mL,0.000008,NULL,ng/L,5.12E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,575-43-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,30.5,NULL,pg/uL,195.233,pmol/mL,0.00006,NULL,ng/L,3.84E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,613-06-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,7.89,NULL,pg/uL,38.2485,pmol/mL,0.000005,NULL,ng/L,2.42E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,613-12-7,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,35.1,NULL,pg/uL,182.569,pmol/mL,0.000028,NULL,ng/L,1.46E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,779-02-2,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,85.3,NULL,pg/uL,443.68,pmol/mL,0.000065,NULL,ng/L,3.38E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,781-43-1,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,37.1,NULL,pg/uL,179.851,pmol/mL,0.000025,NULL,ng/L,1.21E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,832-69-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,32.4,NULL,pg/uL,168.525,pmol/mL,0.000025,NULL,ng/L,1.30E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,83-32-9,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,34.3,NULL,pg/uL,222.438,pmol/mL,0.000138,NULL,ng/L,8.95E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,85-01-8,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,325,NULL,pg/uL,1823.49,pmol/mL,0.000398,NULL,ng/L,2.23E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-001,2010-07-29 14:10:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-014,86-73-7,NULL,Col Down-W-S,45.06512,-122.77161,Columbia River Downstream,NULL,Col River DS,0,66.3,NULL,pg/uL,398.873,pmol/mL,0.000152,NULL,ng/L,9.14E-07,nmol/L,NULL,NULL,NA,NA,NA
